Date,Close,pe,dividend yield,return,payout,future_crash
11-Nov-19,9695.85,29.48,1.22,0.00709066,35.97,0
13-Nov-19,9633.95,29.2,1.23,0.03128519,35.92,0
14-Nov-19,9650.4,29.25,1.22,0.03969784,35.69,0
15-Nov-19,9667.3,29.21,1.22,0.05265689,35.64,0
18-Nov-19,9668.6,29.21,1.22,0.06209793,35.64,0
19-Nov-19,9702.15,29.22,1.22,0.06744381,35.65,0
20-Nov-19,9744.9,29.17,1.21,0.06134491,35.3,0
21-Nov-19,9712.35,29.52,1.22,0.0694837,36.01,0
22-Nov-19,9679.3,29.42,1.22,0.07862655,35.89,0
25-Nov-19,9802.05,29.8,1.21,0.07365296,36.06,0
26-Nov-19,9762.85,29.68,1.21,0.08455523,35.91,0
27-Nov-19,9815.95,29.84,1.21,0.06739541,36.11,0
28-Nov-19,9869.75,30.0,1.2,0.06999164,36.0,0
29-Nov-19,9813.65,29.83,1.21,0.08379145,36.09,0
02-Dec-19,9798.0,29.73,1.21,0.09548888,35.97,0
03-Dec-19,9743.15,29.56,1.21,0.0853728,35.77,0
04-Dec-19,9782.1,29.68,1.21,0.09118185,35.91,0
05-Dec-19,9757.6,29.61,1.21,0.09853345,35.83,0
06-Dec-19,9669.4,29.34,1.22,0.12056074,35.79,0
09-Dec-19,9671.45,29.34,1.22,0.12270135,35.79,0
10-Dec-19,9595.4,29.11,1.23,0.135294,35.81,0
11-Dec-19,9636.25,29.24,1.23,0.13932806,35.97,0
12-Dec-19,9691.15,29.4,1.22,0.14230509,35.87,0
13-Dec-19,9783.6,29.68,1.21,0.13339159,35.91,0
16-Dec-19,9753.0,30.86,1.21,0.14643699,37.34,0
17-Dec-19,9831.35,31.11,1.2,0.13324721,37.33,0
18-Dec-19,9864.55,31.21,1.2,0.13247943,37.45,0
19-Dec-19,9892.3,31.3,1.2,0.13373533,37.56,0
20-Dec-19,9905.35,31.34,1.19,0.13311493,37.29,0
23-Dec-19,9897.65,31.32,1.19,0.14371593,37.27,0
24-Dec-19,9868.4,31.23,1.2,0.14976592,37.48,0
26-Dec-19,9817.2,30.94,1.2,0.15664344,37.13,0
27-Dec-19,9908.7,30.95,1.19,0.1065276,36.83,0
30-Dec-19,9924.7,31.0,1.19,0.11597832,36.89,0
31-Dec-19,9872.55,30.84,1.2,0.13704666,37.01,0
01-Jan-20,9888.55,30.89,1.19,0.14528925,36.76,0
02-Jan-20,9980.0,31.18,1.18,0.14576152,36.79,0
03-Jan-20,9941.65,31.06,1.19,0.15343027,36.96,0
06-Jan-20,9747.4,30.46,1.21,0.1807918,36.86,0
07-Jan-20,9805.4,30.64,1.2,0.17468946,36.77,0
08-Jan-20,9792.2,30.6,1.21,0.18204796,37.03,0
09-Jan-20,9943.9,31.07,1.19,0.1757761,36.97,0
10-Jan-20,9978.0,31.18,1.18,0.17929445,36.79,0
13-Jan-20,10042.5,31.38,1.18,0.1688225,37.03,0
14-Jan-20,10075.85,31.4,1.17,0.1677526,36.74,0
15-Jan-20,10087.05,31.43,1.17,0.18226835,36.77,0
16-Jan-20,10110.05,31.51,1.18,0.18758067,37.18,0
17-Jan-20,10118.7,31.54,1.18,0.19168964,37.22,0
20-Jan-20,10025.7,30.97,1.19,0.20102337,36.85,0
21-Jan-20,9987.55,30.76,1.19,0.20845453,36.6,0
22-Jan-20,9947.0,30.66,1.2,0.19947723,36.79,0
23-Jan-20,10021.4,30.88,1.19,0.17510527,36.75,0
24-Jan-20,10083.7,31.12,1.18,0.18823944,36.72,0
27-Jan-20,9999.6,31.26,1.19,0.20788332,37.2,0
28-Jan-20,9956.95,30.35,1.2,0.20679023,36.42,0
29-Jan-20,10009.3,30.48,1.19,0.18434856,36.27,0
30-Jan-20,9919.2,30.18,1.2,0.1839362,36.22,0
31-Jan-20,9861.45,30.01,1.21,0.17085723,36.31,0
01-Feb-20,9606.05,29.23,1.24,0.1911816,36.25,0
03-Feb-20,9650.55,29.46,1.24,0.17116641,36.53,0
04-Feb-20,9853.05,30.11,1.21,0.19456919,36.43,0
05-Feb-20,9951.35,30.56,1.2,0.21121757,36.67,0
06-Feb-20,10004.2,30.75,1.19,0.2168939,36.59,0
07-Feb-20,10000.75,30.69,1.19,0.22849286,36.52,0
10-Feb-20,9945.65,30.54,1.2,0.23469557,36.65,0
11-Feb-20,9987.05,30.88,1.2,0.24574324,37.06,0
12-Feb-20,10037.1,31.3,1.19,0.23882396,37.25,0
13-Feb-20,10017.75,31.31,1.19,0.24303861,37.26,0
14-Feb-20,9961.05,31.19,1.2,0.2563033,37.43,0
17-Feb-20,9891.0,31.22,1.21,0.26463957,37.78,0
18-Feb-20,9845.55,31.07,1.21,0.28302126,37.59,0
19-Feb-20,9970.5,31.47,1.2,0.26846196,37.76,0
20-Feb-20,9958.65,31.43,1.2,0.26497567,37.72,0
24-Feb-20,9758.2,30.75,1.22,0.28770675,37.52,0
25-Feb-20,9724.7,30.64,1.23,0.27909344,37.69,0
26-Feb-20,9622.7,30.3,1.24,0.26913964,37.57,0
27-Feb-20,9579.35,30.16,1.25,0.28022256,37.7,0
28-Feb-20,9236.05,29.07,1.29,0.34854186,37.5,0
02-Mar-20,9178.8,28.92,1.3,0.36922582,37.6,0
03-Mar-20,9324.3,29.38,1.28,0.30641442,37.61,0
04-Mar-20,9258.25,29.17,1.29,0.33592202,37.63,0
05-Mar-20,9280.15,29.24,1.29,0.34905147,37.72,0
06-Mar-20,9059.95,28.55,1.32,0.4089261,37.69,0
09-Mar-20,8631.35,27.2,1.38,0.47008869,37.54,0
11-Mar-20,8618.05,27.15,1.38,0.45496951,37.47,0
12-Mar-20,7901.35,24.89,1.51,0.58946889,37.58,0
13-Mar-20,8163.0,25.72,1.46,0.54565723,37.55,0
16-Mar-20,7591.9,23.92,1.57,0.67169615,37.55,0
17-Mar-20,7417.65,23.37,1.61,0.69782883,37.63,0
18-Mar-20,7010.55,22.09,1.7,0.78447483,37.55,0
19-Mar-20,6807.2,21.22,1.76,0.83815666,37.35,0
20-Mar-20,7160.1,22.32,1.67,0.72063239,37.27,0
23-Mar-20,6243.0,19.45,1.92,0.95009611,37.34,0
24-Mar-20,6365.45,19.83,1.88,0.93458436,37.28,0
25-Mar-20,6724.0,20.95,1.78,0.83500892,37.29,0
26-Mar-20,6993.85,21.79,1.71,0.77545987,37.26,0
27-Mar-20,7003.3,21.82,1.71,0.74163609,37.31,0
30-Mar-20,6749.2,21.03,1.77,0.77699579,37.22,0
31-Mar-20,6996.75,21.8,1.71,0.73636331,37.28,0
01-Apr-20,6761.95,21.07,1.77,0.83200112,37.29,0
03-Apr-20,6638.45,20.68,1.8,0.85490589,37.22,0
07-Apr-20,7149.0,22.27,1.67,0.74555882,37.19,0
08-Apr-20,7161.45,22.31,1.67,0.71733378,37.26,0
09-Apr-20,7441.65,23.18,1.61,0.66066665,37.32,0
13-Apr-20,7360.35,22.93,1.63,0.69574816,37.38,0
15-Apr-20,7344.35,22.88,1.63,0.70765963,37.29,0
16-Apr-20,7412.3,23.08,1.61,0.6900827,37.16,0
17-Apr-20,7614.4,23.7,1.57,0.57912639,37.21,0
20-Apr-20,7614.6,23.61,1.57,0.60043863,37.07,0
21-Apr-20,7395.85,22.91,1.62,0.65465768,37.11,0
22-Apr-20,7533.8,23.34,1.59,0.63238339,37.11,0
23-Apr-20,7625.3,23.62,1.57,0.58373441,37.08,0
24-Apr-20,7493.45,23.21,1.6,0.60879168,37.14,0
27-Apr-20,7603.95,23.55,1.57,0.59549313,36.97,0
28-Apr-20,7672.45,23.77,1.56,0.57780109,37.08,0
29-Apr-20,7797.2,24.4,1.53,0.56682527,37.33,0
30-Apr-20,8012.9,25.07,1.49,0.54283094,37.35,0
04-May-20,7596.9,24.06,1.57,0.6477708,37.77,0
05-May-20,7523.05,23.83,1.59,0.66592007,37.89,0
06-May-20,7575.5,24.0,1.58,0.63214969,37.92,0
07-May-20,7520.85,23.82,1.59,0.64811823,37.87,0
08-May-20,7552.0,23.93,1.58,0.62876721,37.81,0
11-May-20,7556.4,23.92,1.58,0.64271346,37.79,0
12-May-20,7520.9,23.84,1.59,0.66228776,37.91,0
13-May-20,7667.0,24.3,1.56,0.63859397,37.91,0
14-May-20,7514.55,23.88,1.59,0.68604906,37.97,0
15-May-20,7504.05,23.82,1.6,0.68472358,38.11,0
18-May-20,7245.25,23.01,1.65,0.73050619,37.97,0
19-May-20,7284.5,23.14,1.65,0.71214908,38.18,0
20-May-20,7426.85,23.9,1.61,0.70625501,38.48,0
21-May-20,7470.6,24.0,1.6,0.71861698,38.4,0
22-May-20,7416.0,23.76,1.62,0.72721143,38.49,0
26-May-20,7424.5,23.91,1.62,0.71546232,38.73,0
27-May-20,7595.55,24.38,1.58,0.70071292,38.52,0
28-May-20,7732.25,24.87,1.55,0.67641372,38.55,0
29-May-20,7822.4,25.18,1.53,0.65716404,38.53,0
01-Jun-20,8020.1,25.88,1.5,0.62369547,38.82,0
02-Jun-20,8137.45,26.26,1.48,0.60569343,38.86,0
03-Jun-20,8203.0,26.47,1.47,0.59905522,38.91,0
04-Jun-20,8185.9,26.44,1.47,0.61574781,38.87,0
05-Jun-20,8299.35,27.01,1.45,0.59173911,39.16,0
08-Jun-20,8323.95,27.13,1.44,0.59470564,39.07,0
09-Jun-20,8238.1,27.38,1.46,0.6242216,39.97,0
10-Jun-20,8293.35,27.55,1.45,0.61501685,39.95,0
11-Jun-20,8137.0,27.03,1.48,0.65658719,40.0,0
12-Jun-20,8196.4,27.41,1.47,0.64664365,40.29,0
15-Jun-20,8086.45,27.04,1.49,0.65664785,40.29,0
16-Jun-20,8152.3,27.71,1.48,0.65808422,41.01,0
17-Jun-20,8140.45,28.12,1.48,0.66622853,41.62,0
18-Jun-20,8283.65,28.79,1.45,0.63625334,41.75,0
19-Jun-20,8403.4,29.35,1.43,0.61932075,41.97,0
22-Jun-20,8486.45,29.73,1.42,0.59202022,42.22,0
23-Jun-20,8621.1,30.12,1.39,0.55724328,41.87,0
24-Jun-20,8496.25,30.14,1.42,0.57558335,42.8,0
25-Jun-20,8499.9,30.1,1.41,0.58308921,42.44,0
26-Jun-20,8559.0,29.57,1.45,0.57624723,42.88,0
29-Jun-20,8488.05,29.54,1.46,0.58144097,43.13,0
30-Jun-20,8474.8,29.35,1.47,0.58921154,43.14,0
01-Jul-20,8554.75,29.94,1.45,0.58267629,43.41,0
02-Jul-20,8647.85,30.54,1.44,0.56490342,43.98,0
03-Jul-20,8696.25,31.04,1.43,0.55031767,44.39,0
06-Jul-20,8815.7,31.41,1.41,0.5283585,44.29,0
07-Jul-20,8850.3,31.54,1.41,0.52018576,44.47,0
08-Jul-20,8785.0,31.31,1.42,0.53607854,44.46,0
09-Jul-20,8851.5,31.05,1.41,0.53485285,43.78,0
10-Jul-20,8813.95,31.03,1.41,0.54007568,43.75,0
13-Jul-20,8834.2,31.1,1.41,0.54298069,43.85,0
14-Jul-20,8693.35,30.54,1.43,0.55667263,43.67,0
15-Jul-20,8689.85,30.53,1.43,0.55675299,43.66,0
16-Jul-20,8766.6,30.8,1.42,0.54552506,43.74,0
17-Jul-20,8895.3,31.21,1.4,0.53214057,43.69,0
20-Jul-20,8985.1,31.55,1.38,0.52041714,43.54,0
21-Jul-20,9070.6,31.66,1.37,0.51261769,43.37,0
22-Jul-20,9046.6,31.6,1.37,0.51906241,43.29,0
23-Jul-20,9114.05,31.91,1.36,0.49437956,43.4,0
24-Jul-20,9085.95,31.96,1.37,0.48532625,43.79,0
27-Jul-20,9024.9,31.77,1.38,0.51472038,43.84,0
28-Jul-20,9141.75,32.39,1.44,0.49719693,46.64,0
29-Jul-20,9096.1,32.29,1.47,0.50340256,47.47,0
30-Jul-20,9031.7,32.15,1.48,0.50694775,47.58,0
31-Jul-20,9035.75,32.9,1.44,0.50282489,47.38,0
03-Aug-20,8932.05,32.51,1.46,0.52750488,47.46,0
04-Aug-20,9074.95,33.21,1.43,0.50571078,47.49,0
05-Aug-20,9088.75,33.27,1.43,0.51656718,47.58,0
06-Aug-20,9169.1,33.57,1.42,0.52023645,47.67,0
07-Aug-20,9198.65,33.73,1.41,0.51863045,47.56,0
10-Aug-20,9268.55,35.25,1.4,0.50849378,49.35,0
11-Aug-20,9291.0,35.16,1.4,0.5019535,49.22,0
12-Aug-20,9284.8,35.13,1.4,0.50084547,49.18,0
13-Aug-20,9307.85,35.36,1.4,0.49258422,49.5,0
14-Aug-20,9214.4,35.08,1.41,0.50596349,49.46,0
17-Aug-20,9267.9,35.92,1.4,0.50756374,50.29,0
18-Aug-20,9382.05,36.36,1.39,0.49917129,50.54,0
19-Aug-20,9412.55,36.49,1.38,0.49489777,50.36,0
20-Aug-20,9368.75,36.4,1.42,0.5064016,51.69,0
21-Aug-20,9423.55,36.62,1.41,0.49577919,51.63,0
24-Aug-20,9498.35,36.97,1.39,0.46803919,51.39,0
25-Aug-20,9509.25,37.27,1.39,0.46494729,51.81,0
